"John Alden Carpenter"	"Carpenter, John Alden"
"[?], Carman"	"Carman"
"Carrissimi, G."	"Carissimi, Giacomo       "
"Giovanni Stefano Carbonelli"	"Carbonelli, Giovanni Stefano"
"Amédée de Carayon La Tour"	"Carayon la Tour, Amédée de"
"Pietro Guli Caracciolo"	"Caracciolo, Pietro Guli"
"Caplet, A."	"Caplet, André"
"Tchapek, Charles"	"Čapek, Karel"
"Tchapek, Joseph"	"Čapek, Josef"
"Canteloube, J."	"Canteloube, Joseph"
"Canivez, L."	"Canivez, Louis"
"Campra, A."	"Campra, André"
"H. van Campo"	"Campo, H. van"
"Carlo Antonio Campioni"	"Campioni, Carlo Antonio"
"Caldera, Antonio"	"Caldara, Antonio"
"Pëtr Il'ič Čajkovskij"	"Čajkovskij, Pëtr Il'ič"
"Petr Ilʹič Čajkovskij"	"Čajkovskij, Pëtr Il'ič"
"Tchaïkovski, P."	"Čajkovskij, Pëtr Il'ič"
"Tchaïkowsky, Piotr Ilitch"	"Čajkovskij, Pëtr Il'ič"
"Tschaikowsky, Piotr Iljitsch"	"Čajkovskij, Pëtr Il'ič"
"Tchaikovsky"	"Čajkovskij"
"Tchaïkovsky"	"Čajkovskij"
"Tchaikowski"	"Čajkovskij"
"Tchaikowsky"	"Čajkovskij"
"Tschaikowski"	"Čajkovskij"
"Tschaikowsky"	"Čajkovskij"
"Tschaïkowsky"	"Čajkovskij"
"Caix d'Herverlois, L."	"Caix d'Hervelois, Louis de"
"Louis de Caix d'Hervelois"	"Caix d'Hervelois, Louis de"
"Cahen, A."	"Cahen, Albert"
"Cage, J."	"Cage, John"
"Caffot, Jules Bernard Lucien Antoine"	"Caffot, Jules"
"Charles Wakefield Cadman"	"Cadman, Charles Wakefield"
"Juan de Cabezón"	"Cabezón, Juan de"
"Antonio de Cabezón"	"Cabezón, Antonio de"
"Cabezón, Antonio"	"Cabezón, Antonio de"
"Byrd, W"	"Byrd, William"
"Byrd, W."	"Byrd, William"
"Buxtehude, D."	"Buxtehude, Dieterich"
"Buxtehude, Dietrich"	"Buxtehude, Dieterich"
"A. von Buttikay"	"Buttikay, A. von"
"Busser, H."	"Busser, Henri"
"Büsser, Henri"	"Busser, Henri"
"Busoni, Ferrucio"	"Busoni, Ferruccio"
"Büsch"	"Busch"
"Burmeister, Willy"	"Burmester, Willy"
"Henry T. Burleigh"	"Burleigh, Henry T. "
"Burckhard, Willy"	"Burkhard, Willy"
"Burgmuller"	"Burgmüller"
"Burgumuller"	"Burgmüller"
"Burani, P."	"Burani, Paul"
"Hans von Bülow"	"Bülow, Hans von"
"Bull, J."	"Bull, John"
"Budick"	"Budik"
"Carlos López Buchardo"	"Buchardo, Carlos López"
"Bucalossi, E."	"Bucalossi, Ernest"
"Franciszek Ksawery Brzeziński"	"Brzeziński, Franciszek Ksawery"
"Bruzzèse, Léopold"	"Bruzzese, Léopold"
"Christian Traugott Brunner"	"Brunner, Christian Traugott"
"Antonio Bartolomeo Bruni"	"Bruni, Antonio Bartolomeo"
"bruch, Max"	"Bruch, Max"
"Broustet, Edoa."	"Broustet, Edouard"
"Broqua, Alfondo"	"Broqua, Alfonso"
"Hans von Bronsart"	"Bronsart von Schellendorf, Hans"
"Brody, A."	"Brody, Alexandre"
"Broche, R."	"Broche, Robert"
"Britten, B."	"Britten, Benjamin"
"Pierre de Bréville"	"Bréville, Pierre de"
"Bréval, J.B."	"Bréval, Jean-Baptiste"
"Breval"	"Bréval"
"Bret, E."	"Bret, Emile"
"Ernst J. Bremner"	"Bremner, Ernst J. "
"Breitenstein, Henry"	"Breitenstein, Henri"
"Anatolij Andreevič Brandukov"	"Brandukov, Anatolij Andreevič"
"Jan Brandts Buys"	"Brandts Buys, Jan Willem Frans"
"Braïloï"	"Brăiloiu, Constantin"
"Braïoli, Constantin"	"Brăiloiu, Constantin"
"Brahms, J."	"Brahms, Johannes"
"Brahms, Joh."	"Brahms, Johannes"
"Bozi, Harold, de"	"Bozi, Harold de"
"Bovy-Lysberg, Charles"	"Bovy-Lysberg, Charles-Samuel"
"Bovy-Lysberg, Charles Samuel"	"Bovy-Lysberg, Charles-Samuel"
"Bovy-lysberg, Charles-Samuel"	"Bovy-Lysberg, Charles-Samuel"
"Charles Samuel Bovy-Lysberg"	"Bovy-Lysberg, Charles-Samuel"
"Bovet, Abbé J."	"Bovet, Joseph"
"Bovet, J."	"Bovet, Joseph"
"Bousquetto"	"Bousquet"
"de Bourguignon"	"Bourguignon, de"
"Bourgault-Ducoudray, L.-A."	"Bourgault-Ducoudray, Louis-Albert"
"Bourgault-Ducoundray"	"Bourgault-Ducoudray"
"Boulard, Victor"	"Boullard, Victor"
"Boulanger, Nadja"	"Boulanger, Nadia"
"Boulanger, L."	"Boulanger, Lili"
"Boulanger, Lily"	"Boulanger, Lili"
"Bouë"	"Boué"
"Bossi, Enrico"	"Bossi, Marco Enrico"
"Marco Enrico Bossi"	"Bossi, Marco Enrico"
"Boskoff, G."	"Boskoff, Georges"
"Hans-Jürgen von Bose"	"Bose, Hans-Jürgen von"
"Borniansky"	"Bortnjanskij, Dmitrij Stepanovič"
"Bortniansky"	"Bortnjanskij, Dmitrij Stepanovič"
"Bortniantski"	"Bortnjanskij, Dmitrij Stepanovič"
"Dimitri Stepanovitch Bortniansky"	"Bortnjanskij, Dmitrij Stepanovič"
"Dimitrij Stepanovic Bortnjanskij"	"Bortnjanskij, Dmitrij Stepanovič"
"Dmitrij Stepanovič Bortnânskij"	"Bortnjanskij, Dmitrij Stepanovič"
"Dmitrij Stepanovič Bortnjanskij"	"Bortnjanskij, Dmitrij Stepanovič"
"Borkievitch"	"Bortkevieč, Sergej Eduardovič"
"Bortkiewich"	"Bortkevieč, Sergej Eduardovič"
"Bortkiewicz"	"Bortkevieč, Sergej Eduardovič"
"Bortkiewicz, Sergei"	"Bortkevieč, Sergej Eduardovič"
"Alexandr Porfir'evič Borodin"	"Borodin, Alexandr Porfir'evič"
"Borodin, Alexander"	"Borodin, Alexandr Porfir'evič"
"Borodine"	"Borodin, Alexandr Porfir'evič"
"Borodine, A."	"Borodin, Alexandr Porfir'evič"
"Borodine, Alexander"	"Borodin, Alexandr Porfir'evič"
"Borodine, Alexandre"	"Borodin, Alexandr Porfir'evič"
"Giraut de Bornelh"	"Bornelh, Giraut de"
"Guiraut de Borneil"	"Borneil, Guiraut de"
"Bertran de Born"	"Born, Bertran de"
"Giovanni Battista Borghi"	"Borghi, Giovanni Battista"
"Borel, S."	"Borel, Stéphane"
"Giulio Marco Bordogni"	"Bordogni, Giulio Marco"
"Bordèse, Luigi"	"Bordese, Luigi"
"Bordisi, Luigi"	"Bordese, Luigi"
"Borgese, Luigi"	"Bordese, Luigi"
"Boodt, De"	"Boodt, de"
"Bonisseau"	"Bonnisseau"
"Bonis, Mel"	"Bonis, Mélanie"
"Mel Bonis"	"Bonis, Mélanie"
"Mel-Bonis"	"Bonis, Mélanie"
"Boller, C."	"Boller, Carlo"
"Joseph de Boismortier"	"Boismortier, Joseph de"
"Boismortier, B. de"	"Boismortier, Joseph Bodin de"
"Boismortier, Bodin de"	"Boismortier, Joseph Bodin de"
"Boismortier, J.-B."	"Boismortier, Joseph Bodin de"
"Boisdeffre, de"	"Boisdeffre, René de"
"Boisdeffre, R. de"	"Boisdeffre, René de"
"René de Boideffre"	"Boisdeffre, René de"
"René de Boisdeffre"	"Boisdeffre, René de"
"Comte du Bois"	"Bois, du (comte)"
"Boëldieu"	"Boieldieu, Adrien"
"Boieldieu"	"Boieldieu, Adrien"
"Boïldieu, Adrien"	"Boieldieu, Adrien"
"Böhm, G."	"Böhm, Georg"
"Boesset, A."	"Boësset, Antoine de"
"Boësset, Antoine"	"Boësset, Antoine de"
"Willem de Boer"	"Boer, Willem de"
"Alexandre Pierre François Boëly"	"Boëly, Alexandre Pierre François"
"Boëllmann, L."	"Boëllmann, Léon"
"Boellmann"	"Boëllmann"
"Boelmann"	"Boëllmann"
"Boëlmann"	"Boëllmann"
"De Boek, A."	"Boek, A. de"
"Auguste de Boeck"	"Boeck, August de"
"Boccherini"	"Boccherini, Luigi"
"Blumenthal, Jacques"	"Blumenthal, Jakob"
"Feliks Mihajlovič Blumenfelʹd"	"Blumenfelʹd, Feliks Mihajlovič "
"Blum, R."	"Blum, Robert"
"Bloch, E"	"Bloch, Ernest"
"Bloch, E."	"Bloch, Ernest"
"Franz von Bloc"	"Bloc, Franz von"
"Bliss, A."	"Bliss, Arthur"
"Bleichmann, Yuli"	"Blejhman, Ûlij Ivanovič"
"Юлий Иванович Блейхман"	"Blejhman, Ûlij Ivanovič"
"Bleger"	"Bléger"
"Blaze, Castil"	"Blaze, François-Henri-Joseph"
"Blankenburg, H."	"Blankenburg, Hermann Ludwig"
"Blankenburg, H.-L."	"Blankenburg, Hermann Ludwig"
"Blankenbourg"	"Blankenburg"
"Blangini, Th."	"Blangini, Therese"
"Blangini, Félix"	"Blangini, Felice"
"Blanchet, E. R."	"Blanchet, Emile-Robert"
"Blanchet, E.-R."	"Blanchet, Emile-Robert"
"Blanchet, Emile"	"Blanchet, Emile-Robert"
"Charles Henri de Blainville"	"Blainville, Charles Henri de"
"Charles-Henri de Blainville"	"Blainville, Charles Henri de"
"Bizet, G."	"Bizet, Georges"
"Bizet, Georg"	"Bizet, Georges"
"Bischop Brigham, T."	"Bishop, Thomas Brigham"
"Bischoff, J."	"Bischoff-Ghilionna, Justin"
"Bischoff, Justin"	"Bischoff-Ghilionna, Justin"
"Bischoff,Justin"	"Bischoff-Ghilionna, Justin"
"Birgisson, Snorri Sigfus"	"Birgisson, Snorri Sigfús"
"Johann Adam Birckenstock"	"Birckenstock, Johann Adam"
"Johann Adam Birkenstock"	"Birckenstock, Johann Adam"
"Bingen, Hildegard"	"Bingen, Hildegard von"
"Hildegard von Bingen"	"Bingen, Hildegard von"
"Binet, J."	"Binet, Jean"
"Billeter, A."	"Billeter, Agathon"
"Billetter"	"Billeter"
"Bilhaud, P."	"Bilhaud, Paul"
"Biber, Heinrich Ignaz Franz"	"Biber, Heinrich Ignaz Franz von"
"Heinrich Ignaz Franz Biber"	"Biber, Heinrich Ignaz Franz von"
"Heinrich Ignaz Franz von Biber"	"Biber, Heinrich Ignaz Franz von"
"Beydts, L."	"Beydts, Louis"
"Narcís Casanoves Bertrán"	"Bertrán, Narcís Casanoves"
"Bertini, H."	"Bertini, Henri"
"Berthoud, G."	"Berthoud, Guy-R."
"Bertelin, A."	"Bertelin, Albert"
"Berthelin, A."	"Bertelin, Albert"
"Bernstein, L."	"Bernstein, Leonard"
"Berstein, L."	"Bernstein, Leonard"
"Berstein, Leonard"	"Bernstein, Leonard"
"Lucien L. Bernheim"	"Bernheim, Lucien L. "
"Gillebert de Berneville"	"Berneville, Gillebert de"
"Gerald Hugh Tyrwhitt-Wilson, baron Berners"	"Berners, Gerald Hugh Tyrwitt-Wilson"
"Bernard, E."	"Bernard, Emile"
"Berlioz, H."	"Berlioz, Hector"
"Charles-Auguste de Bériot"	"Bériot, Charles-Auguste de"
"Bériot, Ch. de"	"Bériot, Charles de"
"Bériot, Charles-Auguste de"	"Bériot, Charles de"
"Charles de Bériot"	"Bériot, Charles de"
"Berio, L."	"Berio, Luciano"
"Bergalonne"	"Bergalonne, Jean-François"
"Berchem, J. van"	"Berchem, Jacquet de       "
"Berchem, van"	"Berchem, Jacquet de"
"Pierre-Jean de Béranger"	"Béranger, Pierre-Jean de"
"William Sterndale Bennett"	"Bennett, William Sterndale"
"Benner, Paul."	"Benner, Paul"
"J. de Benedictis"	"Benedictis, J. de"
"Bénédic, J."	"Benedict, Julius"
"Bemberg, Hermann"	"Bemberg, Herman"
"Bellini, V."	"Bellini, Vincenzo"
"Beleznay-Antal"	"Beleznay, Antal"
"Beethoven"	"Beethoven, Ludwig van"
"Beethoven, L."	"Beethoven, Ludwig van"
"Beethoven, L. v."	"Beethoven, Ludwig van"
"Beethoven, L. V."	"Beethoven, Ludwig van"
"Beethoven, L. van"	"Beethoven, Ludwig van"
"Beethoven, Ludwig v."	"Beethoven, Ludwig van"
"Ludwig van Beethoven"	"Beethoven, Ludwig van"
"V. E. Becker"	"Becker, V. E."
"Becker, Albert Ernst Anton"	"Becker, Albert"
"Amédée de Beauplan"	"Beauplan, Amédée de"
"W. Gardnor Beard"	"Beard, W. Gardnor"
"Bazin, François-Victor-Emmanuel"	"Bazin, François"
"Baudonck, L.-J."	"Baudonck, Louis-Joseph"
"L. J. Baudonck"	"Baudonck, L. J. "
"Battanchon, F."	"Battanchon, Félix"
"Batta, Alex"	"Batta, Alexandre"
"Batiste, E."	"Batiste, Edouard"
"Giovanni Battista Bassani"	"Bassani, Giovanni Battista"
"Bartolomeus de Bononia"	"Bartolomeo da Bologna"
"Bartok, B."	"Bartók, Béla"
"Bartók, B."	"Bartók, Béla"
"Bartok, Bela"	"Bartók, Béla"
"Bartok, Béla"	"Bartók, Béla"
"Bartók, Bela"	"Bartók, Béla"
"Batok, Bela"	"Bartók, Béla"
"Bartlett, John"	"Bartlet, John"
"Semion Alexéevitch Barmotine"	"Barmotine, Semion Alexéevitch"
"Barbier, J."	"Barbier, Jules"
"Biancheri, Adriano"	"Banchieri, Adriano"
"Balthazar-Florence"	"Balthasar-Florence"
"Balissat, J."	"Balissat, Jean"
"Balfe"	"Balfe, Michael William"
"Michael William Balfe"	"Balfe, Michael William"
"Johann Friedrich Baldamus"	"Baldamus, Johann Friedrich"
"Balbastre, Noëls de"	"Balbastre, Claude"
"Balay, G."	"Balay, Guillaume"
"Alekseevič Balakirev, Milij"	"Balakirev, Milij Alekseevič"
"Balakireff"	"Balakirev, Milij Alekseevič"
"Balakirew"	"Balakirev, Milij Alekseevič"
"Balakirew, Mili"	"Balakirev, Milij Alekseevič"
"Balakirew, Mily-Alexandrovitch"	"Balakirev, Milij Alekseevič"
"Milij Alekseevič Balakirev"	"Balakirev, Milij Alekseevič"
"Milij Alexeïevitch Balakirev"	"Balakirev, Milij Alekseevič"
"Edward C. Bairstow"	"Bairstow, Edward C. "
"Baeker, Ernest"	"Baeker, Ernst"
"Agathe Backer Grøndahl"	"Backer Grøndahl, Agathe"
"Backer-Grøndahl, Agathe"	"Backer Grøndahl, Agathe"
"Wilhelm Friederich Bach"	"Bach, Wilhelm Friedrich Ernst"
"Wilhelm Friedrich Bach"	"Bach, Wilhelm Friedrich Ernst"
"Wilhelm Friedrich Ernst Bach"	"Bach, Wilhelm Friedrich Ernst"
"Bach, Friedmann"	"Bach, Wilhelm Friedemann"
"Bach, W. Fr."	"Bach, Wilhelm Friedemann"
"Bach, W.-F."	"Bach, Wilhelm Friedemann"
"Bach, W.-Fr."	"Bach, Wilhelm Friedemann"
"Bach, Wil. Fried."	"Bach, Wilhelm Friedemann"
"Bach, Wilhelm Friedeman"	"Bach, Wilhelm Friedemann"
"Wilhelm Freidemann Bach"	"Bach, Wilhelm Friedemann"
"Wilhelm Fridemann Bach"	"Bach, Wilhelm Friedemann"
"Wilhelm Friedemann Bach"	"Bach, Wilhelm Friedemann"
"Bach, J. S"	"Bach, Johann Sebastian"
"Bach, J. S."	"Bach, Johann Sebastian"
"Bach, J.-S-"	"Bach, Johann Sebastian"
"Bach, J.-S."	"Bach, Johann Sebastian"
"Bach, J.S."	"Bach, Johann Sebastian"
"Bach, Jean Sebastien"	"Bach, Johann Sebastian"
"Bach, Jean Sébastien"	"Bach, Johann Sebastian"
"Bach, Jean-Sébastien"	"Bach, Johann Sebastian"
"Bach, S."	"Bach, Johann Sebastian"
"Johann Sebastian Bach"	"Bach, Johann Sebastian"
"Johannes Sebastian Bach"	"Bach, Johann Sebastian"
"Johann Michael Bach"	"Bach, Johann Michael"
"Johann Ernst Bach"	"Bach, Johann Ernst"
"Bach, Joahnn-Christop-Friederich"	"Bach, Johann Christoph Friedrich"
"Bach, Johann Christop Friederich"	"Bach, Johann Christoph Friedrich"
"Johann Christoph Friedrich Bach"	"Bach, Johann Christoph Friedrich"
"Johann Christoph Bach"	"Bach, Johann Christoph"
"Johann Christian Friedrich Bach"	"Bach, Johann Christian Friedrich"
"Bach, J. C."	"Bach, Johann Christian"
"Bach, J. Ch."	"Bach, Johann Christian"
"Bach, J. Chr."	"Bach, Johann Christian"
"Bach, J.-C."	"Bach, Johann Christian"
"Bach, J.-Chr."	"Bach, Johann Christian"
"Bach, Jean-Chrétien"	"Bach, Johann Christian"
"Johann Christian Bach"	"Bach, Johann Christian"
"Bach, C. P. E."	"Bach, Carl Philipp Emanuel"
"Bach, C. Ph. E."	"Bach, Carl Philipp Emanuel"
"Bach, C.-Ph.-E."	"Bach, Carl Philipp Emanuel"
"Bach, Carl Ph. E."	"Bach, Carl Philipp Emanuel"
"Bach, Carl Philip Emanuel"	"Bach, Carl Philipp Emanuel"
"Bach, Carl Philipp Emannuel"	"Bach, Carl Philipp Emanuel"
"Bach, Em"	"Bach, Carl Philipp Emanuel"
"Bach, Em."	"Bach, Carl Philipp Emanuel"
"Bach, Emanuel"	"Bach, Carl Philipp Emanuel"
"Bach, Ph E."	"Bach, Carl Philipp Emanuel"
"Bach, Ph. E."	"Bach, Carl Philipp Emanuel"
"Bach, Ph. Em."	"Bach, Carl Philipp Emanuel"
"Bach, Ph.-E"	"Bach, Carl Philipp Emanuel"
"Bach, Ph.-E."	"Bach, Carl Philipp Emanuel"
"Bach, Ph.-Em."	"Bach, Carl Philipp Emanuel"
"Carl Philipp Emanuel Bach"	"Bach, Carl Philipp Emanuel"
"Carl Phlipp Emanuel Bach"	"Bach, Carl Philipp Emanuel"
"August Wilhelm Bach"	"Bach, August Wilhelm"
"Anna Magdalena Bach"	"Bach, Anna Magdalena"
"Baban, Gracian"	"Babán, Gracián"
"Aroutiounovitch Babadjanian, Arno"	"Babaǰanyan, Aṙno Harowt̕yowni"
"Avon, E."	"Avon, Edmond"
"Avierino, Alexandre"	"Avierino, Alexandre"
"Aviérino, Alexandre"	"Avierino, Alexandre"
"Auer, Leopold"	"Auer, Leopold von"
"Auran, Edmond"	"Audran, Edmond"
"Aubert, L."	"Aubert, Louis"
"Aubert, J."	"Aubert, Jacques"
"Daniel François Esprit Auber"	"Auber, Daniel-François-Esprit"
"Atenhofer, Carl"	"Attenhofer, Carl"
"Attenhofer, C."	"Attenhofer, Carl"
"Attaignant, Pierre"	"Attaingnant, Pierre"
"Astruck"	"Astruc"
"d'Astroc, Consuelo"	"Astroc, Consuelo d'"
"d'Astorga, Emanuele"	"Astorga, Emanuele d'"
"Emanuele Rincón d'Astorga"	"Astorga, Emanuele d'"
"Emanuele Rincón, baron d'Astorga"	"Astorga, Emanuele d'"
"Barone d'Astorga, Emanuele"	"Astorga, Baron Emanuele d'"
"Michel Pawlowitch d'Asantschewski"	"Asantschewski, Michel Pawlowitch d'"
"Arutiunian, Alexander"	"Arutjunjan, Aleksandr Grigor'evič"
"Arutunian, Alexander"	"Arutjunjan, Aleksandr Grigor'evič"
"Arriew, Claude"	"Arrieu, Claude"
"Thomas Augustine Arne"	"Arne, Thomas Augustine"
"Thomas Augustine Arne [?]"	"Arne, Thomas Augustine"
"d'Argenton, Antonin"	"Argenton, Antonin d'"
"Anton Stepanovič Arenskij"	"Arenskij, Anton Stepanovič"
"Arenskij, Anton Stepanovič"	"Arenskij, Anton Stepanovič"
"Arensky, A."	"Arenskij, Anton Stepanovič"
"Arenski"	"Arenskij"
"Arensky"	"Arenskij"
"Avensky"	"Arenskij"
"M. B. Archinard"	"Archinard, M. B. "
"Alexander Andreyevich Arkhangel'sky"	"Archangelʹskij, Aleksandr Andreevič"
"Archangelski"	"Archangelʹskij, Aleksandr Andreevič"
"Archangelsky, A."	"Archangelʹskij, Aleksandr Andreevič"
"Aleksandr Andreevič Arhangelʹskij"	"Archangel'skij, Aleksandr Andreevič"
"Enrique Fernández Arbós"	"Arbós, Enrique Fernández"
"Tabourot, Jehan"	"Arbeau, Thoinot"
"Appia, Théo"	"Appia, Théodore"
"Apotheloz"	"Apothéloz"
"G. G. Antonio"	"Antonio, G. G. "
"Ansernet, Ernest"	"Ansermet, Ernest"
"Gregorian chant"	"Anonymus"
"Inconnu"	"Anonymus"
"Noël du Xve"	"Anonymus"
"Traditional"	"Anonymus"
"n.n."	"Anonymous"
"Amalie von Preussen"	"Anna Amalia, Prinzessin von Preußen"
"Anglebert, Jean Henry d'"	"Anglebert, Jean-Henry d'"
"Andrieu, F."	"Andrieu, Fernand"
"Andres, Bernard"	"Andrès, Bernard"
"Andrae, Volkmar"	"Andreae, Volkmar"
"Andréae, V."	"Andreae, Volkmar"
"Andrea da Firenze"	"Andrea dei Servi (Andrea da Firenze)"
"André, J.-A."	"André, J. A."
"André, J.A."	"André, J. A."
"Paul Hartmann von Aue der Lan-Hochbrunn"	"An der Lan-Hochbrunn, Paul Hartmann"
"Henri Frédéric Amiel"	"Amiel, Henri-Frédéric"
"Nikolaj Nikolaevič Amani"	"Amani, Nikolaj Nikolaevič"
"Allwood, Richard"	"Alwood, Richard"
"d'Allebert, Henri"	"Allebert, Henri d'"
"Alkan, Charles-Valentin"	"Alkan, Charles Valentin"
"Charles Valentin Alkan"	"Alkan, Charles Valentin"
"Aleksandr Aleksandrovič Alâbʹev"	"Aljab'ev, Aleksandr Aleksandrovič"
"Aleksandr Aleksandrovič Aljab'ev"	"Aljab'ev, Aleksandr Aleksandrovič"
"Alexandre Alexandrovitch Aliabiev"	"Aljab'ev, Aleksandr Aleksandrovič"
"Sali-Sade, Frangis"	"Ali-Sade, Frangis"
"Alford"	"Alford, Kenneth J.       "
"Alford, Kenneth"	"Alford, Kenneth J.       "
"Alfiéri"	"Alfieri"
"Alfano"	"Alfano, Franco"
"Aletter"	"Aletter, Wilhelm"
"Alettre"	"Aletter, Wilhelm"
"Alessandro, R. d'"	"Alessandro, Raffaele d'"
"d'Alessandro"	"Alessandro, Raffaele d'"
"D'Alessandro"	"Alessandro, Raffaele d'"
"D'Alessandro, R."	"Alessandro, Raffaele d'"
"d'Alessandro, R."	"Alessandro, Raffaele d'"
"d'Alessandro, Raffaele"	"Alessandro, Raffaele d'"
"d'Albert, Eugen"	"Albert, Eugen d'"
"Mateo-Antonio Pérez de Albéniz"	"Albéniz, Mateo Antonio Pérez de"
"Albeniz, I."	"Albéniz, Isaac"
"Albeniz, Isaac"	"Albéniz, Isaac"
"Albéniz, Issac"	"Albéniz, Isaac"
"Albeniz"	"Albéniz"
"Albéniz"	"Albéniz"
"d'Albano, Gaston"	"Albano, Gaston d'"
"Albanéze"	"Albanese, Antoine"
"Alard"	"Alard, Delphin"
"Alain, J."	"Alain, Jehan"
"Akimenko, Théodore"	"Akimenko, Fëdor Stepanovič"
"Aichinger"	"Aichinger, Gregor"
"Johann Caspar Aiblinger"	"Aiblinger, Johann Caspar"
"Jakob Niklas Ahlström"	"Ahlström, Jakob Niklas"
"Ahle, Johann Rudolf"	"Ahle, Johann Rudolph"
"Aguirre"	"Aguirre, Julián"
"Aguet, W."	"Aguet, William"
"Olga Slaviansky d'Agreneff"	"Agreneff, Olga Slaviansky d'"
"Dmitri Slaviansky d'Agreneff"	"Agreneff, Dmitrij Slaviansky d'"
"Agostini, L."	"Agostini, Lodovico"
"Perrin d'Agincourt"	"Agincourt, Perrin d'"
"Adler, Vicent"	"Adler, Vincent"
"Adler, E."	"Adler, Ernest"
"Adhémar de Flagny"	"Adhémar, Flagny d'"
"Adam, A."	"Adam, Adolphe"
"Adair, Y."	"Adair, Y."
"Adair"	"Adair"
"Acton, Charles"	"Acton, Carlo"
"Accursi"	"Accursi, Roméo"
"Abt"	"Abt, Franz"
"Abt."	"Abt, Franz"
"Absil"	"Absil, Jean"
"Absil, J."	"Absil, Jean"
"Johann Joseph Abert"	"Abert, Johann Joseph"
"Abel"	"Abel, Carl Friedrich"
"Abadie, L."	"Abadie, Louis"
"Kempis, Nicolaus a"	"A Kempis, Nicolaus"
