"BMU VH1 F000497"	"bmu_vh1_f000497"	"1901-1902"	"1902.08.15"	"1 p. ; 31 cm"	"Genève, Victoria Hall"	"Grande soirée de gala organisée par la commission des concours et concerts"	"Litolff, Henry {RISM:109316} ; Ponchielli, Amilcare {RISM:1653417} ; Saint-Saëns, Camille {RISM:76734} ; Massenet, Jules {RISM:84264} ; Ketten, Léopold ; Bach, Johann Sebastian {RISM:2539} ; Händel, Georg Friedrich {RISM:36552} ; Godefroid, Dieudonné-Joseph-Guillaume-Félix {RISM:30019634} ; Swendsen ; Schumann, Robert {RISM:131206} ; Dard-Janin ; Parès, Gabriël {RISM:30024480} ; Gounod, Charles-François {RISM:80479} ; Poenitz, Franz {RISM:40206156} ; Barblan, Otto {RISM:5298} ; René, Ch. ; Chaminade, Cécile {RISM:30016699} ; Rousseau, Samuel"	"Bonade, Louis (dir)  ; Bergalonne, F.  ; Mehling, S.  ; Pochon, A.  ; Harmonie Nautique ; Corps de musique d'Elite (Fanfare genevoise) ; La Muse ; La Cécilienne ; Ketten, Cécile ; Ediat, Jane ; Kündig-Bécherat (Mme) ; Ketten, Léopold ; Barblan, Otto {RISM:5298} ; Tramonti, E. "		"Bonade, L.  ; Bergalonne, F. ; Mehling, S. [et al.] (dir) ; "
"BMU DG4 F001401"	"bmu_dg4_f001401"	"1879-1880"	"1880.07.29"	"1 p. ; 29 cm"	"Genève, Jardin anglais"	"Concert militaire donné par le Corps de musique de Landwehr : Au bénéfice de son directeur M. L. Bonade"	"Métra, Jules-Louis-Olivier {RISM:30022610} ; Mozart, Wolfgang Amadeus {RISM:115324} ; Douard ; Labit ; Sellenick ; Rossini, Gioachino {RISM:63766} ; Haydn, Joseph {RISM:55803} ; Boué"	"Bonade, L.   ; Corps de musique de Landwehr"		"Bonade, L.  (dir) ; "
"BMU DG4 F001409"	"bmu_dg4_f001409"	"1880-1881"	"1881.01.30"	"1 p. ; 29 cm"	"Genève, Bâtiment électoral"	"Deuxième grand concert militaire de la saison d'hiver donné par la Société civile du Corps de musique de Landwehr"	"Gantner ; Suppè, Franz von {RISM:138448} ; Schumann, Robert {RISM:131206} ; Reynaud ; Meyerbeer, Giacomo {RISM:725} ; Rossini, Gioachino {RISM:63766} ; Merco ; Flotow, Friedrich von {RISM:63626} ; Sellenick"	"Bonade, L.   ; Corps de musique de Landwehr ; Berth ; Colombino, A. "		"Bonade, L.  (dir) ; "
"BMU VH1 F000348"	"bmu_vh1_f000348"	"1894-1895"	"1895.03.10"	"1 p. ; 23 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Berlioz, Hector {RISM:13803} ; Henselt, Adolph von {RISM:72737} ; Brahms, Johannes {RISM:39914} ; Meyerbeer, Giacomo {RISM:725} ; Vieuxtemps, Henri {RISM:142566} ; Wieniawski, Henryk {RISM:137176} ; Bizet, Georges {RISM:20057} ; Guiraud, Ernest {RISM:30024115} ; Chaminade, Cécile {RISM:30016699} ; Reymond, Eugène {RISM:30024400}"	"Bonade, Louis  ; Harmonie Nautique ; Reymond (Mlle) ; Reymond, Eugène {RISM:30024400} "		"Bonade, L.  (dir) ; "
"BMU VH1 F000356"	"bmu_vh1_f000356"	"1894-1895"	"1895.08.15"	"1 p. ; 25 cm"	"Genève, Jardin anglais"	"Concert donné par l'Harmonie nautique"	"Menzel ; Verdi, Giuseppe {RISM:137994} ; Lecail, C. ; Teissier, J. ; Rossini, Gioachino {RISM:63766} ; Garimond ; Lacome, Paul {RISM:30024118}"	"Bonade, Louis  ; Harmonie Nautique"		"Bonade, L.  (dir) ; "
"BMU VH1 F000533"	"bmu_vh1_f000533"	"1895-1896"	"1895.11.27"	"3 p. ; 28 cm"	"Genève, Victoria Hall"	"Grand concert de bienfaisance : Au profit de la clinique pour maladies des oreilles et des voies respiratoires"	"Meyerbeer, Giacomo {RISM:725} ; Avennier, Louis ; Reyer, Ernest {RISM:46219} ; Léonard ; Gigout, Eugène {RISM:62831} ; Berlioz, Hector {RISM:13803} ; Svendsen, Johan {RISM:176065} ; Gounod, Charles-François {RISM:80479} ; Eilenberg, Richard {RISM:42284}"	"Bonade, Louis   ; Harmonie Nautique ; Luca, Julia ; Luca ; Lussiez ; Chantre (Mme) ; Rey, Louis ; Barblan, Otto {RISM:5298} ; Pernelle-Lossier (Mme) ; Bruel (Mlle) "		"Bonade, L.  (dir) ; "
"BMU VH1 F000391"	"bmu_vh1_f000391"	"1896-1897"	"1897.01.24"	"1 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Meyerbeer, Giacomo {RISM:725} ; Dessane ; Chopin, Fryderyk Franciszek {RISM:51160} ; Jensen ; Arban, Jean-Baptiste {RISM:31980} ; Vieuxtemps, Henri {RISM:142566} ; Massenet, Jules {RISM:84264} ; Sarasate, Pablo de {RISM:30019733} ; Offenbach, Jacques {RISM:111831}"	"Bonade, Louis   ; Harmonie Nautique ; L'Huillier, C. ; Scrinzi, A. ; Lalanne"		"Bonade, L.  (dir) ; "
"BMU VH1 F000393"	"bmu_vh1_f000393"	"1896-1897"	"1897.02.24"	"1 p. ; 24 cm"	"Genève, Victoria Hall"	"Grand concert donné par l'Harmonie nautique"	"Beethoven, Ludwig van {RISM:11035} ; Bach, Johann Sebastian {RISM:2539} ; Guilmant, Alexandre {RISM:93077} ; Massenet, Jules {RISM:84264} ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Simon ; Bohm ; Popper, David {RISM:27091} ; Gambogi, Peppe ; Arban, Jean-Baptiste {RISM:31980} ; Vogt, J. ; Haydn, Joseph {RISM:55803} ; Kjerulf ; Burgmüller, Friedrich {RISM:117709} ; Guiraud, Ernest {RISM:30024115}"	"Bonade, Louis   ; Harmonie Nautique ; Vogt ; Bonade (Mme) ; Rehberg, Adolf {RISM:30044261} ; Eckert"		"Bonade, L.  (dir) ; "
"BMU VH1 F000416"	"bmu_vh1_f000416"	"1897-1898"	"1898.04.17"	"1 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Destrubé ; Adam, Adolphe {RISM:689} ; Douard ; Demersseman, Jules August {RISM:30074036} ; Meyerbeer, Giacomo {RISM:725} ; Lacombe, Paul {RISM:64631} ; Massenet, Jules {RISM:84264} ; Bap, J. "	"Bonade, Louis  ; Harmonie Nautique"		"Bonade, L.  (dir) ; "
"BMU VH1 F000417"	"bmu_vh1_f000417"	"1897-1898"	"1898.06.02"	"1 p. ; 24 cm"	"Genève, Promenade du Lac (Jardin anglais)"	"Concert donné par l'Harmonie nautique"	"Wesly, Émile {RISM:30071996} ; Rossini, Gioachino {RISM:63766} ; Meyerbeer, Giacomo {RISM:725} ; Senée ; Gounod, Charles-François {RISM:80479} ; Massenet, Jules {RISM:84264} ; Richoux"	"Bonade, Louis  ; Harmonie Nautique"		"Bonade, L.  (dir) ; "
"BMU VH1 F000421"	"bmu_vh1_f000421"	"1898-1899"	"1898.12.11"	"1 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Lortzing, Albert {RISM:122656} ; Weber, Carl Maria von {RISM:117485} ; Holmès ; Haydn, Joseph {RISM:55803} ; Gluck, Christoph Willibald {RISM:67338} ; Saint-Saëns, Camille {RISM:76734} ; Brahms, Johannes {RISM:39914} ; Massenet, Jules {RISM:84264} ; Widor, Charles-Marie {RISM:135158} ; Gounod, Charles-François {RISM:80479} ; Wagner, Richard {RISM:111172} ; Liszt, Franz {RISM:107196} ; Schubert, Franz {RISM:111603} ; Arban, Jean-Baptiste {RISM:31980}"	"Bonade, Louis   ; Harmonie Nautique ; Selva, Blanche ; R. (Mlle) "		"Bonade, L.  (dir) ; "
"BMU VH1 F000425"	"bmu_vh1_f000425"	"1898-1899"	"1899.03.19"	"1 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Massenet, Jules {RISM:84264} ; Massé, Victor {RISM:84236} ; Gounod, Charles-François {RISM:80479} ; Pillevestre, J. ; Chaminade, Cécile {RISM:30016699} ; Holmès, A. ; Thomas, Ambroise {RISM:135452} "	"Bonade, Louis   ; Harmonie Nautique ; Bruneau-D'Arnault "		"Bonade, L.  (dir) ; "
"BMU VH1 F000436"	"bmu_vh1_f000436"	"1899-1900"	"1899.11.26"	"1 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Bizet, Georges {RISM:20057} ; Flotow, Friedrich von {RISM:63626} ; Gounod, Charles-François {RISM:80479} ; Ponchielli, Amilcare {RISM:1653417} ; Meyerbeer, Giacomo {RISM:725} ; Mattei, L. ; Wagner, Richard {RISM:111172} ; Guiraud, Ernest {RISM:30024115}"	"Bonade, Louis  ; Harmonie Nautique ; Buzzi, Paul ; Mattioli, H. "		"Bonade, L.  (dir) ; "
"BMU VH1 F000441"	"bmu_vh1_f000441"	"1899-1900"	"1900.02.11"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Reymond, H. ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Chopin, Fryderyk Franciszek {RISM:51160} ; Beethoven, Ludwig van {RISM:11035} ; Wagner, Richard {RISM:111172} ; Saint-Saëns, Camille {RISM:76734} ; Chaminade, Cécile {RISM:30016699} ; Massenet, Jules {RISM:84264}"	"Bonade, Louis   ; Harmonie Nautique ; Livon, Louis"		"Bonade, L.  (dir) ; "
"BMU VH1 F000445"	"bmu_vh1_f000445"	"1899-1900"	"1900.04.01"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Massenet, Jules {RISM:84264} ; Gounod, Charles-François {RISM:80479} ; Joncières, Victorin ; Gluck, Christoph Willibald {RISM:67338} ; Massé, Victor {RISM:84236} ; Massenet, Jules {RISM:84264} ; Wagner, Richard {RISM:111172}"	"Bonade, Louis  ; Harmonie Nautique ; Ferrin, Lucie"		"Bonade, L.  (dir) ; "
"BMU VH1 F000452"	"bmu_vh1_f000452"	"1900-1901"	"1900.11.04"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Lambert, E. ; Meyerbeer, Giacomo {RISM:725} ; Massenet, Jules {RISM:84264} ; Maury ; Bemberg, Herman {RISM:30072055} ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Auber, Daniel-François-Esprit {RISM:38000}"	"Bonade, Louis  ; Harmonie Nautique ; Lamon, Amélie "		"Bonade, L.  (dir) ; "
"BMU VH1 F000463"	"bmu_vh1_f000463"	"1900-1901"	"1901.03.24"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Saint-Saëns, Camille {RISM:76734} ; Beethoven, Ludwig van {RISM:11035} ; Wagner, Richard {RISM:111172} ; Berlioz, Hector {RISM:13803} ; Massenet, Jules {RISM:84264} ; Alder, Ernest {RISM:30071708}"	"Bonade, Louis   ; Harmonie Nautique ; Bastard, W. "		"Bonade, L.  (dir) ; "
"BMU VH1 F000468"	"bmu_vh1_f000468"	"1900-1901"	"1901.06.13"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Jaques-Dalcroze, Emile {RISM:109238} ; Weber, Carl Maria von {RISM:117485} ; Messager, André {RISM:92078} ; Sellenick, Ad. ; Verdi, Giuseppe {RISM:137994} ; Thomas, A. ; Alder, Ernest {RISM:30071708} ; Meyerbeer, Giacomo {RISM:725}"	"Bonade, Louis   ; Harmonie Nautique"		"Bonade, L.  (dir) ; "
"BMU VH1 F000471"	"bmu_vh1_f000471"	"1900-1901"	"1901.07.11"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Lambert ; Thomas, A. ; Verdi, Giuseppe {RISM:137994} ; Meyerbeer, Giacomo {RISM:725} ; Rossini, Gioachino {RISM:63766} ; Jomaux, Ad. {RISM:30073907} ; Liszt, Franz {RISM:107196} ; Wagner, Richard {RISM:111172}"	"Bonade, Louis   ; Harmonie Nautique ; Mattioli"		"Bonade, L.  (dir) ; "
"BMU VH1 F000479"	"bmu_vh1_f000479"	"1901-1902"	"1901.12.15"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Saint-Saëns, Camille {RISM:76734} ; Thiele, L. ; Berlioz, Hector {RISM:13803} ; Reyer, Ernest {RISM:46219} ; Michiels, Gustave {RISM:30071403} ; Verdi, Giuseppe {RISM:137994} ; Gigout, Eugène {RISM:62831} ; Massenet, Jules {RISM:84264}"	"Bonade, Louis   ; Harmonie Nautique ; Bonade (Mme) ; Montillet, William {RISM:30022909} ; Roesgen (Mlle) "		"Bonade, L.  (dir) ; "
"BMU VH1 F000483"	"bmu_vh1_f000483"	"1901-1902"	"1902.02.09"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Dépommier, F. ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Verroust ; Verdi, Giuseppe {RISM:137994} ; Massenet, Jules {RISM:84264} ; Rossini, Gioachino {RISM:63766}"	"Bonade, Louis  ; Harmonie Nautique ; Mattioli"		"Bonade, L.  (dir) ; "
"BMU VH1 F000511"	"bmu_vh1_f000511"	"1902-1903"	"1903.02.28"	"4 p. ; 24 cm"	"Genève, Victoria Hall"	"Festival bulgare organisé par la Société d'étudiants Bratstwo : Au bénéfice des réfugiés macédoniens en Bulgarie et du sanatorium de Clairmont-sur-Sierre"	"Beethoven, Ludwig van {RISM:11035} ; Saint-Saëns, Camille {RISM:76734} ; Fauré, Gabriel {RISM:41731} ; Popper, David {RISM:27091} ; Schumann, Robert {RISM:131206} ; Delphin, E. ; Rey, Louis ; Beer, Georges ; Schytte ; Gounod, Charles-François {RISM:80479} ; Chopin, Fryderyk Franciszek {RISM:51160} ; Frey, Emil"	"Bonade, Louis  ; Harmonie Nautique ; Mastio ; Huguet ; Rey, Louis ; Martin, Christian ; Borel, F.-Ed. ; Lang, J.-A. ; Frey, Emil ; Bruel, Jeanne "		"Bonade, L.  (dir) ; "
"BMU VH1 F000513"	"bmu_vh1_f000513"	"1902-1903"	"1903.03.15"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique : XXe anniversaire de fondation"	"Mendelssohn Bartholdy, Felix {RISM:88790} ; Schumann, Robert {RISM:131206} ; Puccini, Giacomo {RISM:30921} ; Godard, Benjamin {RISM:30016713} ; Wagner, Richard {RISM:111172} ; Chopin, Fryderyk Franciszek {RISM:51160} ; Boieldieu, Adrien {RISM:23607} ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Delahaye"	"Bonade, Louis  ; Harmonie Nautique ; Bonade (Mme) ; Huguet ; Bonny, E. ; Roesgen (Mlle) "		"Bonade, L.  (dir) ; "
"BMU VH1 F000523"	"bmu_vh1_f000523"	"1902-1903"	"1903.05.16"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Parès, Gabriël {RISM:30024480} ; Thomas, A. ; Massé, Victor {RISM:84236} ; Glinka, Michail Ivanovič {RISM:479437} ; Wagner, Richard {RISM:111172} ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Delahaye ; Gounod, Charles-François {RISM:80479} ; Sellenick"	"Bonade, Louis   ; Harmonie Nautique ; Hault, Marthe ; Roesgen (Mlle)"		"Bonade, L.  (dir) ; "
"BMU VH1 F000526"	"bmu_vh1_f000526"	"1903-1904"	"1903.11.15"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Meyerbeer, Giacomo {RISM:725} ; Weber, Carl Maria von {RISM:117485} ; Reyer, Ernest {RISM:46219} ; Vidal, Paul {RISM:140775} ; Beethoven, Ludwig van {RISM:11035} ; Bizet, Georges {RISM:20057}"	"Bonade, Louis   ; Harmonie Nautique"		"Bonade, L.  (dir) ; "
"BMU VH1 F000536"	"bmu_vh1_f000536"	"1903-1904"	"1904.01.10"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Saint-Saëns, Camille {RISM:76734} ; Rossini, Gioachino {RISM:63766} ; Halévy, Fromental {RISM:40914} ; Weber, Carl Maria von {RISM:117485} ; Verdi, Giuseppe {RISM:137994} ; Wagner, Richard {RISM:111172}"	"Bonade, Louis  ; Harmonie Nautique ; Paradis, Henry ; Montillet, William {RISM:30022909} ; Bonade (Mme) ; Roesgen (Mlle) "		"Bonade, L.  (dir) ; "
"BMU VH1 F000541"	"bmu_vh1_f000541"	"1903-1904"	"1904.03.13"	"4 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique ; Festival vaudois"	"Jaques-Dalcroze, Emile {RISM:109238}"	"Bonade, Louis   ; Harmonie Nautique ; Bonade (Mme) ; Troyon ; Saxod, J. ; Mattioli, H. "		"Bonade, L.  (dir) ; "
"BMU VH1 F000542"	"bmu_vh1_f000542"	"1903-1904"	"1904.03.18"	"4 p. ; 22 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Beethoven, Ludwig van {RISM:11035} ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Gounod, Charles-François {RISM:80479} ; Berlioz, Hector {RISM:13803} ; Liszt, Franz {RISM:107196} ; Saint-Saëns, Camille {RISM:76734} ; Menzel ; Parès, Gabriël {RISM:30024480}"	"Bonade, Louis   ; Harmonie Nautique ; Montillet, William {RISM:30022909} "		"Bonade, L.  (dir) ; "
"BMU VH1 F000550"	"bmu_vh1_f000550"	"1904-1905"	"1904.11.06"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Chopin, Fryderyk Franciszek {RISM:51160} ; Thomas, A. ; Auber, Daniel-François-Esprit {RISM:38000} ; Massenet, Jules {RISM:84264} ; Rossini, Gioachino {RISM:63766} ; Gounod, Charles-François {RISM:80479} ; Liszt, Franz {RISM:107196}"	"Bonade, Louis   ; Harmonie Nautique ; Roussillon, A. (Mlle) ; Roesgen (Mlle) "		"Bonade, L.  (dir) ; "
"BMU VH1 F000554"	"bmu_vh1_f000554"	"1904-1905"	"1904.12.11"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Bach, Johann Sebastian {RISM:2539} ; Liszt, Franz {RISM:107196} ; Diaz ; Provinciali, E. ; Flotow, Friedrich von {RISM:63626} ; Barblan, Otto {RISM:5298} ; Raff, Joachim {RISM:32686} ; Menzel ; Meyerbeer, Giacomo {RISM:725} ; Thomas, A. "	"Bonade, Louis   ; Harmonie Nautique ; Bonade (Mme) ; Fassin ; Montillet, William {RISM:30022909} ; Roesgen (Mlle) ; Karren, L. ; Martinet, G. ; Cailler, H. ; Fourmen ; Rouge ; Kaeser ; Mattei"		"Bonade, L.  (dir) ; "
"BMU VH1 F000556"	"bmu_vh1_f000556"	"1904-1905"	"1905.02.12"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Wollstedt, R. ; Granier ; Wagner, Richard {RISM:111172} ; Weyts ; Huguenin ; Pfeiffer ; Beethoven, Ludwig van {RISM:11035} ; Menzel ; Bizet, Georges {RISM:20057}"	"Bonade, Louis  ; Harmonie Nautique ; Codou ; Gaidan ; Fourmen ; Rouge ; Mattei ; Martinet, G. ; Cailler, H. ; Roesgen (Mlle) "		"Bonade, L.  (dir) ; "
"BMU VH1 F000570"	"bmu_vh1_f000570"	"1905-1906"	"1905.12.17"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Wagner, Richard {RISM:111172} ; Weber, Carl Maria von {RISM:117485} ; Fargues, Ch. ; Karren, Léon Gustave Joseph {RISM:30071368} ; Massenet, Jules {RISM:84264} ; Pillevestre, J. ; Bizet, Georges {RISM:20057}"	"Bonade, Louis   ; Harmonie Nautique ; Gironce, A. ; Sarraut, J. "		"Bonade, L.  (dir) ; "
"BMU VH1 F000595"	"bmu_vh1_f000595"	"1905-1906"	"1906.01.27"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Beethoven, Ludwig van {RISM:11035} ; Boieldieu, Adrien {RISM:23607} ; Beer ; Massenet, Jules {RISM:84264} ; Logeart, G. ; Flégier, Ange {RISM:60438} ; Wagner, Richard {RISM:111172} ; Parès, Gabriël {RISM:30024480}"	"Bonade, Louis   ; Harmonie Nautique ; Hinden, A. ; Roesgen (Mlle)"		"Bonade, L.  (dir) ; "
"BMU VH1 F000577"	"bmu_vh1_f000577"	"1905-1906"	"1906.03.25"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Eilenberg, Richard {RISM:42284} ; Bizet, Georges {RISM:20057} ; Saint-Saëns, Camille {RISM:76734} ; Chabrier, Emmanuel {RISM:48553} ; Meyerbeer, Giacomo {RISM:725} ; Mendelssohn Bartholdy, Felix {RISM:88790} ; Moszkowski, Moritz {RISM:94844} "	"Bonade, Louis   ; Harmonie Nautique ; Roesgen (Mlle) ; Bonade (Mme) "		"Bonade, L.  (dir) ; "
"BMU VH1 F000594"	"bmu_vh1_f000594"	"1906-1907"	"1906.12.16"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Berlioz, Hector {RISM:13803} ; Sporck, G. ; Auber, Daniel-François-Esprit {RISM:38000} ; Voigt, G.-B. ; Liszt, Franz {RISM:107196} ; Čajkovskij, Pëtr Il'ič {RISM:144048} ; Parès, Gabriël {RISM:30024480} "	"Bonade, Louis   ; Harmonie Nautique"		"Bonade, L.  (dir) ; "
"BMU VH1 F000561"	"bmu_vh1_f000561"	"1904-1905"	"1905.06.09"	"1 p. ; 30 cm"	"Genève, Plein air"	"Concert donné par l'Harmonie nautique"	"Lerouy ; Lortzing, Albert {RISM:122656} ; Thomas, A. ; Senèe ; Widor, Charles-Marie {RISM:135158} ; Massenet, Jules {RISM:84264} ; Brahms, Johannes {RISM:39914} ; Douard"	"Bonade, Louis   ; Harmonie Nautique"		"Bonade, L.  (dir) ; Lieu incertain"
"BMU VH1 F000392"	"bmu_vh1_f000392"	"1896-1897"	"1897.02.14"	"4 p. ; 24 cm"	"Genève, Victoria Hall"	"Grand concert : Au bénéfice des incendiés du canton des Grisons"	"Meyerbeer, Giacomo {RISM:725} ; Attenhofer ; Weber, F. R. ; Ecker, Karl {RISM:30015088} ; Zwyssig, Alberik {RISM:30003427} ; Hoiler, Jean ; Naegeli ; Moehring ; Baumgartner ; Pilvestre"	"Bonade, Louis  ; Boo  ; Bratschi  ; Barblan, Otto {RISM:5298}  ; Harmonie Nautique ; Liederkranz ; Concordia ; Frohsinn ; Deutsch-Schweizer-Verein; Gruetli ; Bonade (Mme) ; Kling, Henri {RISM:30022454}"		"Bonade, L. ; Boo ; Bratschi [et al.] (dir) ; "
"BMU VH1 F000489"	"bmu_vh1_f000489"	"1901-1902"	"1902.03.16"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Harmonie nautique"	"Ganne, Louis Gaston {RISM:30025645} ; Meyerbeer, Giacomo {RISM:725} ; Krantz ; Bratschi, L. ; Schumann, Robert {RISM:131206} ; Mozart, Wolfgang Amadeus {RISM:115324} ; Gounod, Charles-François {RISM:80479} ; Mozart, Wolfgang Amadeus {RISM:115324}"	"Bonade, Louis  ; Bratschi, P.  ; Harmonie Nautique ; Galin-Paris-Chevé ; Meylan-Fournier ; Hennecart (Mlle) ; Brochu (Mlle) ; Montillet, William {RISM:30022909}"		"Bonade, L. ; Bratschi, P. (dir) ; "
"BMU VH1 F000571"	"bmu_vh1_f000571"	"1905-1906"	"1906.02.03 ; 1906.02.04"	"1 broch. : ill. ; 22 cm"	"Genève, Victoria Hall ; Genève, Bâtiment électoral"	"Grand festival : Au profit des 4 caisses de secours des sapeurs-pompiers de la Ville de Genève"	"Parès, Gabriël {RISM:30024480} ; Weber, Carl Maria von {RISM:117485} ; Lecocq, Charles {RISM:85756} ; Bériot, Charles-Auguste de {RISM:13658} ; Wieniawski, Henryk {RISM:137176} ; David, F. ; Fargues ; Bizet, Georges {RISM:20057} ; Rossini, Gioachino {RISM:63766} ; Bruneau, Alfred {RISM:78271} ; Auvraz ; Favrager ; Sandoz ; Ganne, Louis Gaston {RISM:30025645} ; Dard-Janin "	"Bonade, Louis ; Teissier   ; Harmonie Nautique ; Union instrumentale genevoise (Fanfare municipale de la Ville de Genève) ; La Muse ; Section fédérale de gymnastique Genève-Ville ; Roussillon, A. (Mlle) ; Jacquin ; Teissier ; Roesgen, Lina ; Amalou, Louis ; Zbären, Marc"		"Bonade, L. ; Teissier  (dir) ; "
"BMU VH1 F000569"	"bmu_vh1_f000569"	"1905-1906"	"1905.12.09"	"4 p. ; 28 cm"	"Genève, Victoria Hall"	"Grand concert-festival"	"Lalo, Edouard {RISM:65446} ; Bruneau, Alfred {RISM:78271} ; Chrétien, H. ; Hillemacher, Paul Joseph Guillaume {RISM:40211800} ; Massenet, Jules {RISM:84264} ; Loret, Charles  {RISM:40212415} ; Pierné, Gabriel {RISM:18686} ; Auvray ; Messager, André {RISM:92078} ; Dard-Janin ; Puccini, Giacomo {RISM:30921} ; Barblan, Otto {RISM:5298}"	"Bonade, Louis  ; Teissier, A.  ; Harmonie Nautique ; Union instrumentale genevoise (Fanfare municipale de la Ville de Genève) ; La Muse ; Barblan, Otto {RISM:5298} ; Véry, de ; Hault, Marthe ; Campagnola ; Jacquin"		"Bonade, L. ; Teissier, A. (dir) ; "
"BMU VH1 F001033"	"bmu_vh1_f001033"	"1906-1907"	"1907.03.24"	"2 p. ; 24 cm"	"Genève, Victoria Hall"	"Concert donné par l'Orchestre des concerts symphoniques : Au bénéfice des mineurs de la petite Rosselle"	"Beethoven, Ludwig van {RISM:11035} ; Angerer ; Saint-Saëns, Camille {RISM:76734} ; Massé, Victor {RISM:84236} ; Marschner ; Wagner, Richard {RISM:111172} ; Massenet, Jules {RISM:84264}"	"Bonade, Louis  ; Wissmann, R.  ; Orchestre des concerts symphoniques ; Liederkranz ; Epplé (Mme) ; Lévy, Ellis"		"Bonade, L. ; Wissmann, R. (dir) ; "
"BMU DG4 F001379"	"bmu_dg4_f001379"	"1879-1880"	"1880.02.01"	"1 p. ; 29 cm"	"Genève, Bâtiment électoral"	"Grand concert militaire donné par le Corps de musique de Landwehr"	"Gungl, Joseph {RISM:93386}  ; Auber, Daniel-François-Esprit {RISM:38000} ; Donizetti, Gaetano {RISM:18064} ; Douard ; Klein, J. ; Meyerbeer, Giacomo {RISM:725} ; Haydn, Joseph {RISM:55803} ;  Gurtner "	"Bonade, L.  ; Corps de musique de Landwehr"		"Bonade, L. (dir) ; "
