Chabrier,"Chabrier, Emmanuel"
"Chabrier, A.","Chabrier, Emmanuel"
"Chabrier, E.","Chabrier, Emmanuel"
"Chabrier, Emmauel","Chabrier, Emmanuel"
"Chailley, Jacques","Chailley, Jacques"
"Chalier, Alexis","Chalier, Alexis"
"Challande, Isabelle","Challande, Isabelle"
"Chambonnières, Jacques-Champion de","Chambonnières, Jacques-Champion, Sieur de"
Chaminade,"Chaminade, Cécile"
"Chaminade, C.","Chaminade, Cécile"
"Chaminade, Cécile","Chaminade, Cécile"
"Chamorel, Christian","Chamorel, Christian"
"Chan, Kane","Chan, Kane"
"Chanon, Philippe","Chanon, Philippe"
"Chapeau, Huguette","Chapeau, Huguette"
"Chappuis, Romaine","Chappuis, Romaine"
"Chappuis, Suzanne","Chappuis, Suzanne"
"Chapuis, Suzanne","Chappuis, Suzanne"
"Chapuis, Véronique","Chapuis, Véronique"
"Charlet, André","Charlet, André"
"Charlot, Clémentine","Charlot, Clémentine"
Charpentier,"Beauvarlet-Charpentier, Jean-Jacques"
"Charrez, Jean-Claude","Charrez, Jean-Claude"
"Charrières, Caroline","Charrières, Caroline"
Chausson,"Chausson, Ernest"
"Chausson, Ernest","Chausson, Ernest"
"Chauvet, Romain","Chauvet, Romain"
"Chavaillaz, Alain","Chavaillaz, Alain"
"Chenaux, Antoine","Chenaux, Antoine"
"Cherubini, Luigi","Cherubini, Luigi"
"Chessex, Jacques","Chessex, Jacques"
"Chevallier, Geneviève","Chevallier, Geneviève"
"Chinet, Mathilde","Chinet, Mathilde"
"Choe, Haesun","Choe, Haesung"
"Choe, Haesung","Choe, Haesung"
Choeur Faller,Choeur Faller
Choeur Pro Arte,Choeur Pro Arte
Choeur de dames du Conservatoire,Choeur de dames du Conservatoire
Choeur du COnservatoire,Choeur du Conservatoire
Choeur du Conservatoire,Choeur du Conservatoire
Choeur du Conservatoire de Lausanne,Choeur du Conservatoire
Choeur et orchestre du Collegium Musicum de Lucerne,Choeur et orchestre du Collegium Musicum de Lucerne
Choeur et orchestre du Conservatoire,Choeur et orchestre du Conservatoire
"Chollet, Anne","Chollet, Anne"
Chopin,"Chopin, Fryderyk"
"Chopin, F.","Chopin, Fryderyk"
"Chopin, Fr","Chopin, Fryderyk"
"Chopin, Fr, cmp","Chopin, Fryderyk"
"Chopin, Fr.","Chopin, Fryderyk"
"Chopin, Frédéric","Chopin, Fryderyk"
"Chopin,Fr.","Chopin, Fryderyk"
Chostakovich,"Schostakovich, Dmitry"
"Chostakovich, Dmitry","Schostakovich, Dmitry"
Chostakovitch,"Schostakovich, Dmitry"
"Chostakovitch, D.","Schostakovich, Dmitry"
"Chostakovitch, Dimitri","Schostakovich, Dmitry"
"Chung, Sooa","Chung, Sooa"
Cimarosa,"Cimarosa, Domenico"
"Cimarosa, D.","Cimarosa, Domenico"
"Cirafici, Alba","Cirafici, Alba"
Classe de musique contemporaine de l'HEMU (site de Fribourg),Classe de musique contemporaine de l'HEMU (site de Fribourg)
Classens,"Classens, Henri"
Claudel,"Claudel, Paul"
"Clavel, Marinette","Clavel, Marinette"
"Clement, Marianne","Clément, Marianne"
Clementi,"Clementi, Muzio"
"Clementi, Muzio","Clementi, Muzio"
"Clerc, Gabrielle","Clerc, Gabrielle"
"Clerc, Pierre-Alain","Clerc, Pierre-Alain"
Clerembault,Clérambault
Clerisse,"Clérisse, Robert"
"Clodomir, P.","Clodomir, P."
Clérambault,"Clérambault, Louis Nicolas"
"Clérambault, Louis Nicolas","Clérambault, Louis Nicolas"
"Cocciole, Lamberto","Cocciole, Lamberto"
"Cochard, Mathias","Cochard, Mathias"
"Coelho, Fernando","Coelho, Fernando"
"Coenca, Laetitia","Coenca, Laetitia"
"Coiffard, Marie-Françoise","Coiffard, Marie-Françoise"
"Coker, Paul","Coker, Paul"
"Colassis, Achille","Colassis, Achille"
Colleguim Musicum de Zurich,Colleguim Musicum de Zurich
Collège de cordes de la Jeune Philharmonie de Suisse Centrale,Collège de cordes de la Jeune Philharmonie de Suisse Centrale
"Colombo, Carlo","Colombo, Carlo"
"Coltrane, John","Coltrane, John"
"Conguerras, L.","Conguerras, L."
"Contaldo, Valerio","Contaldo, Valerio"
"Coperario, J.","Coperario, John"
Copland,"Copland, Aaron"
"Coppet, Louis de","Coppet, Louis de"
"Coran, Pierre","Coran, Pierre"
"Corbaz, Florence","Corbaz, Florence"
"Corbet, Aurélie","Corbet, Aurélie"
"Corboz, Denis","Corboz, Denis"
"Cordero, Federico A.","Cordero Salguero, Federico Arturo"
"Cordonnier, Armelle","Cordonnier, Armelle"
Corelli,"Corelli, Arcangelo"
"Corelli, A.","Corelli, Arcangelo"
"Corelli, Arcangelo","Corelli, Arcangelo"
"Corminboeuf, Margot","Corminboeuf, Margot"
Cornaz,"Cornaz, Emmanuel"
Corneille,"Corneille, Pierre"
"Cornu-Zozor, Savika","Cornu Zozor, Savika"
"Corod, Michel","Corod, Michel"
Corrette,"Corrette, Michel"
"Cortot, Alfred","Cortot, Alfred"
"Coton, Fanou","Coton, Fanou"
Coulpeid,"Coulpied-Selvestre,  Germaine"
Coulpied,"Coulpied-Selvestre,  Germaine"
Couperin,"Couperin, François"
"Couperin, F.","Couperin, François"
"Couperin, François","Couperin, François"
"Couperin, L.","Couperin, Louis"
"Couperin, Louis","Couperin, Louis"
"Couppey, F. de","Le Couppey, Félix"
Courvoisier,Courvoisier
Courvoisier-Faller,"Courvoisier-Faller, Andrée"
"Craig, Phyllida","Craig, Phyllida"
Cramer,"Cramer, Johann Baptist"
"Cramer, Johann Baptist","Cramer, Johann Baptist"
"Crenne-Vielle, Marie-Paule","Crenne-Vielle, Marie-Paule"
"Creux, Aurora","Creux, Aurora"
"Creux, François","Creux, François"
"Creux, Mateo","Creux, Mateo"
"Crevoisier, Laurence","Crevoisier, Laurence"
Crickboom,"Crickboom, Mathieu"
"Crisinel, Ed.-H.","Crisinel, Edmond-Henri"
"Crousaz, Agnès de","Crousaz, Agnès de"
"Crousaz, J. de","Crousaz, Juliette de"
"Crousaz, Juliette de","Crousaz, Juliette de"
"Crousaz, de","Crousaz, de"
Crumb,"Crumb, George"
"Crumb, George","Crumb, George"
"Crusell, B.-H.","Crusell, Bernhard Henrik"
"Cuendet, O.","Cuendet, Olivier"
"Cuenod, Hugues","Cuénod, Hugues"
"Cui, César","Cui, César"
"Cui, César,cmp","Cui, César"
"Curchod, Bertrand","Curchod, Bertrand"
"Curchod, Georges-Albert","Curchod, Georges-Albert"
"Cuénod, Hugues","Cuénod, Hugues"
"Cybulska, Dorota","Cybulska, Dorota"
Czerny,"Czerny, Karl"
"Cérenville, René de","Cérenville, René de"
D'Alessandro,"Alessandro, Raffaele d'"
"D'Alessandro, R.","Alessandro, Raffaele d'"
D'Ambrosio,"Ambrosio, Alfredo d'"
"Dackow, Sandra","Dackow, Sandra"
"Dahlberg, F. H.","Dahlberg, F. H."
"Dalberto, Michel","Dalberto, Michel"
"Dalcroze, J.","Jacques-Dalcroze, Emile"
Dall'Abaco,"Dall'Abaco, Evaristo-Felice"
Dalla Bella,"Della Bella, Domenico"
"Dalla Bella, D.","Della Bella, Domenico"
"Dalla Bella, Domenico","Della Bella, Domenico"
Dallapiccola,"Dallapiccola, Luigi"
"Dallapiccola, Luigi","Dallapiccola, Luigi"
"Dallapicolla, Luigi","Dallapiccola, Luigi"
"Damase, Jean-Michel","Damase, Jean-Michel"
Damcke,"Damcke, Berthold"
Dancla,"Dancla, Charles"
"Dancla, Ch.","Dancla, Charles"
"Dancla, Charles","Dancla, Charles"
"Dandoy, Francine","Dandoy, Francine"
Dandrieu,"Dandrieu, Jean-François"
"Danzi, F.","Danzi, Franz"
Daquin,"Daquin, Louis-Claude"
"Darbellay, Jean-Luc","Darbellay, Jean-Luc"
"Darbellay, Olivier","Darbellay, Olivier"
Daulte,"Daulte, Madeleine"
"Daulte, M.","Daulte, Madeleine"
"Daulte, Madeleine","Daulte, Madeleine"
Dautremer,"Dautremer, Marcel"
"David, Clara","David, Clara"
"David, Ferdinand","David, Ferdinand"
Davidoff,"Davidov, Karl Juliévitch"
"De Baets, Géraldine","De Baets, Géraldine"
"De Boek, A.","Boeck, August de"
"De Charrière, Constantin","De Charrière, Constantin"
"De Curtis, Alessandro","De Curtis, Alessandro"
De Falla,"Falla, Manuel de"
"De Grigny, Nicolas","De Grigny, Nicolas"
"De La Vega, Javier","De La Vega, Javier"
De Riedmatten,"De Riedmatten, Sara"
"De Visée, R.","Visée, Robert de"
"De Vries, Esmé","De Vries, Esmé"
Deblue,Deblue
"Debluë, François","Debluë, François"
"Debluë, Olivier","Debluë, Olivier"
"Debremme, Thérèse","Debremme, Thérèse"
"Debruyne, Vincent","Debruyne, Vincent"
Debussy,"Debussy, Claude"
"Debussy, C.","Debussy, Claude"
"Debussy, Cl.","Debussy, Claude"
"Debussy, Claude","Debussy, Claude"
"Debussy, Claude,cmp","Debussy, Claude"
"Debussy,cmp","Debussy, Claude"
"Decocq, Geneviève","Decocq, Geneviève"
Defrancesco,Defrancesco
"Defrancesco, Ed.","Defrancesco, Edmond"
"Defrancesco, Edmond","Defrancesco, Edmond"
"Defrancesco, Marinette","Defrancesco, Marinette"
"Defrancesco, Marnette","Defrancesco, Marinette"
"Defrancesco, Nicole","Defrancesco, Nicole"
"Defrancesco,Edmond","Defrancesco, Edmond"
"Degenne, Pierre","Degenne, Pierre"
"Del Buono, Gioanpietro","Del Buono, Gioanpietro"
"Delafontaine, Christian","Delafontaine, Christian"
Delafosse,"Delafosse, Léon"
"Delalande, Michel Richard","Delalande, Michel Richard"
"Delaloye, Louis-Benoît","Delaloye, Louis-Benoît"
"Delamarche, Denise","Delamarche, Denise"
"Delepine, Viviane","Delepine, Viviane"
"Delessert, Caroline","Delessert, Caroline"
"Delessert, Samuel","Delessert, Samuel"
"Delgado, Ricardo","Delgado, Ricardo"
Delibes,"Delibes, Léo"
Delius,"Delius, Frederick"
"Delmotte, Roger","Delmotte, Roger"
"Delseit, Karl","Delseit, Karl"
Delvincourt,"Delvincourt, Claude"
"Delvincourt, Claude","Delvincourt, Claude"
"Deléglise, Jean","Deléglise, Jean"
"Demachi, Giuseppe","Demachi, Giuseppe"
"Demarquez, S.","Demarquez, Suzanne"
"Demaurex, Clément","Demaurex, Clément"
"Demenga, Patrick","Demenga, Patrick"
Demierre,"Demierre, François"
"Demierre, A.","Demierre, A."
"Demierre, F.","Demierre, François"
"Demierre, Franç.","Demierre, François"
"Demoulin, Gisèle","Demoulin, Gisèle"
Denis,Denis
"Denis, Guy","Denis, Guy"
"Denisov, Edison","Denisov, Edison"
Denne,Denne
"Dennefeld, Antoinette","Dennefeld, Antoinette"
Dennes,Dennes
"Dennis, Matt","Dennis, Matt"
"Denoux, Luc","Denoux, Luc"
Denéréaz,"Denéréaz, Alexandre"
"Denéréaz, A.","Denéréaz, Alexandre"
"Denéréaz, Alex.","Denéréaz, Alexandre"
"Denéréaz, Alexandre","Denéréaz, Alexandre"
"Denéréaz, André","Denéréaz, André"
"Dequesne, Romain","Dequesne, Romain"
Desarzens,Desarzens
"Desarzens, G.","Desarzens, Georges"
"Desarzens, Georges","Desarzens, Georges"
"Desarzens, V.","Desarzens, Victor"
"Desarzens, Victor","Desarzens, Victor"
"Deschenaux, Valentine","Deschenaux, Valentine"
"Descloux, Michel","Descloux, Michel"
"Despond, Philippe","Despond, Philippe"
"Dessigny, Loucine","Dessigny, Loucine"
"Dessigny, Mireille","Dessigny, Mireille"
"Desurmont, Claude","Desurmont, Claude"
"Deussy, C.","Debussy, Claude"
Devienne,"Devienne, François"
"Devienne, F.","Devienne, François"
"Devienne, François","Devienne, François"
"Deville, Frédéric","Deville, Frédéric"
"Dewinter, Thierry","Dewinter, Thierry"
"Di Censo, Davide","Di Censo, Davide"
Di Dio,"Di Dio, Laura"
"Di Dio, Laura","Di Dio, Laura"
"Di Girolamo, Francesco","Di Girolamo, Francesco"
Diabelli,"Diabelli, Anton"
"Diabelli, Anton","Diabelli, Anton"
"Diaz-Tamayo, Marco-A.","Diaz-Tamayo, Marco-A."
"Dickinson, Emily","Dickinson, Emily"
"Didden, Josiane","Didden, Josiane"
Die Kammermusiker Zurich,Die Kammermusiker Zurich
"Diinescu, V.","Dinescu, Violeta"
Diller,"Diller, Angela"
"Dimey, Bernard","Dimey, Bernard"
"Dimitriev, Svetoslav","Dimitriev, Svetoslav"
"Dimitrov, Petar","Dimitrov, Petar"
"Dinescu, Violeta","Dinescu, Violeta"
"Dinkel, François","Dinkel, François"
"Dinkel, Philippe","Dinkel, Philippe"
"Disco, Atonio","Disco, Atonio"
"Divorne, Gilbert","Divorne, Gilbert"
"Dobos, Rose","Dobos, Rose"
"Dobrev, Yavor","Dobrev, Yavor"
"Dodane, Charles","Dodane, Charles"
"Dodds, Daniel","Dodds, Daniel"
Dohnanyi,"Dohnanyi, Ernö (Ernst von)"
Dolmetsch,Dolmetsch
"Dolmetsch, V.","Dolmetsch, V."
"Donadini, Mirella","Donadini, Mirella"
"Donatoni, Franco","Donatoni, Franco"
Dondeyne,"Dondeyne, Désiré"
Donizetti,"Donizetti, Gaetano"
"Donizetti, G.","Donizetti, Gaetano"
"Donnet, Julien","Donnet, Julien"
"Doppler, Franz","Doppler, Franz"
"Dorbat, Elsa","Dorbath, Elsa"
"Dorbath, Elsa","Dorbath, Elsa"
"Doreau, Françoise","Doreau, Françoise"
Doret,"Doret, Gustave"
"Doret, G.","Doret, Gustave"
"Doret, Gustave","Doret, Gustave"
"Dorra, Lucien","Dorra, Lucien"
"Doru, Roman","Doru, Roman"
"Dos Ghali, Jean-Louis","Dos Ghali, Jean-Louis"
"Doucet, Jacques","Doucet, Jacques"
"Douin, Léopold","Douin, Léopold"
"Dovaz, René","Dovaz, René"
"Dowell, Max","Dowell, Max"
"Dowland, John","Dowland, John"
"Doyen, A.","Doyen, Albert"
"Dreux, Camille","Dreux, Camille"
"Droujinine, Feodor","Droujinine, Feodor"
"Du Bellay, Joachim","Du Bellay, Joachim"
"Du Mont, Henry","Du Mont, Henry"
Du Pasquier,Du Pasquier
"Du Pasquier, Suzanne","Du Pasquier-Boulenaz, Suzanne"
"Du Pasquier-Boulenaz, Suzanne","Du Pasquier-Boulenaz, Suzanne"
"Dubach, Verena","Dubach, Verena"
"Dubois, P.-M.","Dubois, Pierre Max"
"Dubois, Renée","Dubois, Renée"
"Dubois, Th.","Dubois, Théodore"
"Dubois, Véronique","Dubois, Véronique"
"Dubois, Yolande","Dubois, Yolande"
"Dubois,Th.","Dubois, Théodore"
"Dubuc, Gilbert","Dubuc, Gilbert"
"Dubugnon, Marc","Dubugnon, Marc"
"Dubuis, Chantal","Dubuis, Chantal"
"Dubuis, Isabelle","Dubuis, Isabelle"
"Ducommun, Samuel","Ducommun, Samuel"
"Ducret, Jean-Christophe","Ducret, Jean-Christophe"
"Ducret, Natacha","Ducret, Natacha"
"Ducrey, Pirre","Ducret,  Pierre"
"Dufeutrelle, Sophie","Dufeutrelle, Sophie"
"Dufour-Kowalska, Gabrielle","Dufour-Kowalska, Gabrielle"
"Dukas, Paul","Dukas, Paul"
"Dumitru, Ionel","Dumitru, Ionel"
"Dumur, R.","Dumur, Rose"
"Dumur, Rose","Dumur, Rose"
Duparc,"Duparc, Henri"
"Duparc, E.","Duparc, Henri"
"Duparc, Henri","Duparc, Henri"
Duphly,"Duphly, Jacques"
"Duplain, Georges","Duplain, Georges"
"Dupont, G.","Dupont, Gabriel"
Durand,"Durand, Henri"
"Durand, Henri","Durand, Henri"
"Duranton, Louis","Duranton, Louis"
"Durufle, M.","Duruflé, Maurice"
Duruflé,"Duruflé, Maurice"
"Duruflé, Maurice","Duruflé, Maurice"
"Duruz, Grégoire","Duruz, Grégoire"
"Duss, Emilie","Duss, Emilie"
"Dussek, Johann Ladislaus","Dussek, Johann Ladislaus"
"Dutilleux, H.","Dutilleux, Henri"
"Dutilleux, Henri","Dutilleux, Henri"
"Dutilleux, Henry","Dutilleux, Henri"
"Duval, Suzette","Duval, Suzette"
"Duvoisin, Pierre","Duvoisin, Pierre"
"Duxbury, John","Duxbury, John"
Dvorak,"Dvorák, Antonín"
"Dvorak, A.","Dvorák, Antonín"
"Dvorak, Anton","Dvorák, Antonín"
"Dvorak, Antonin","Dvorák, Antonín"
"Dvorák, A.","Dvorák, Antonín"
"Dvorák, Antonin","Dvorák, Antonín"
"Dvorák, Antonin Leopold","Dvorák, Antonín"
"Dähler, Jörg Ewald","Dähler, Jörg Ewald"
"Dähler, Jürg","Dähler, Jürg"
"Dähler-Mulet, Valérie","Dähler-Mulet, Valérie"
"Déat, Huguette","Déat, Huguette"
"Dédéyan, Charles","Dédéyan, Charles"
"Démiéville, S.","Démiéville, Samuel"
Dénéréaz,"Denéréaz, Alexandre"
"Dütschler, Ursula","Dütschler, Ursula"
"EOL, Ensemble Orchestral de Lausanne","EOL, Ensemble Orchestral de Lausanne"
"Eberlé, Bruce","Eberlé, Bruce"
Eccles,"Eccles, John"
Eduardo Sainz,"Sainz, Eduardo"
"Eggis, Etienne","Eggis, Etienne"
"Eggli, Yves","Eggli, Yves"
"Egidi, Hans","Egidi, Hans"
"Egimann, Anne","Egimann, Anne"
"Ehlich, Liane","Ehlich, Liane"
Ehrhart,"Ehrhart, Jacques"
"Ehrhart, J.","Ehrhart, Jacques"
"Ehrhart, Jacques","Ehrhart, Jacques"
"Ehrhart, Jacques","Ehrhart, Jacques"
"Eigeldinger, Jean-Jacques","Eigeldinger, Jean-Jacques"
"Eiges, K.","Eiges, Konstantin Romanovich"
"Ekimowskij, Viktor","Ekimowskij, Viktor"
"El-Doueihi, Pierre","El-Doueihi, Pierre"
"Elliott, Mary","Elliott, Mary"
"Elst, Nancy van der","Elst, Nancy van der"
"Emiger, Antoinette","Emiger, Antoinette"
Enckhausen,"Enckhausen, Heinrich Friedrich"
"Enesco, Georges","Enescu, George"
"Engel, Karl","Engel, Karl"
"Engels, Carola","Engels, Carola"
"Englund, Einar","Englund, Einar"
Ensemble Contemporain du Conservatoire,Ensemble Contemporain du Conservatoire
Ensemble Terpsichore,Ensemble Terpsichore
Ensemble contemporain de l'HEMU,Ensemble contemporain de l'HEMU
Ensemble contemporain du Conservatoire,Ensemble contemporain du Conservatoire
Ensemble contemporain du Conservatoire de Lausanne,Ensemble contemporain du Conservatoire
Ensemble de cuivres du Conservatoire,Ensemble de cuivres du Conservatoire
Ensemble de cuivres du Conservatoire de Lausanne,Ensemble de cuivres du Conservatoire
Ensemble instrumental,Ensemble instrumental
Ensemble instrumental de vents,Ensemble instrumental de vents
Ensemble instrumental du Conservatoire,Ensemble instrumental du Conservatoire
Ensemble instrumental du Conservatoire de Lausanne,Ensemble instrumental du Conservatoire
Ensemble instrumental à cordes,Ensemble instrumental à cordes
"Erdeli, X.","Erdeli, Xenia"
"Erik, Sylvia","Erik, Sylvia"
"Erkel, Ferenc","Erkel, Ferenc"
Ersfeld,"Ersfeld, Christian"
Eschmann,"Eschmann, Johann Carl"
"Eschmann, J.-C.","Eschmann, Johann Carl"
"Eschmann, Johann Carl","Eschmann, Johann Carl"
"Eschmann-Dumur, C.","Eschmann-Dumur, C."
Eslkamp,Eslkamp
"Espejo, C.","Espejo, C."
"Essade, Marie-Hélène","Essade, Marie-Hélène"
"Estoppey, Laurent","Estoppey, Laurent"
European Tuna Octet,European Tuna Octet
Exaudet,"Exaudet, André-Joseph"
"Eyck, J. van","Eyck, Jacob van"
"Fabulich, Mark","Fabulich, Mark"
"Facchini, Fiammetta","Facchini, Fiammetta"
"Fackler, Hélène","Fackler, Hélène"
"Fahmy, Tamer","Fahmy, Tamer"
"Fahrny, Roger","Fahrny, Roger"
"Falcao-Sequeira, Marie-José","Falcao-Sequeira, Marie-José"
"Falla, M. de","Falla, Manuel de"
"Falla, Manuel de","Falla, Manuel de"
"Faller, Elise","Faller, Elise"
"Faller, Robert","Faller, Robert"
"Fallot, Guy","Fallot, Guy"
"Falquet, René","Falquet, René"
"Fantini, Girolamo","Fantini, Girolamo"
"Farnaby, G.","Farnaby, Giles"
"Farulli, Piero","Farulli, Piero"
"Fasch, J.-F.","Fasch, Johann Friedrich"
"Fasso, Matilde","Fasso, Matilde"
"Fatio, Olivier","Fatio, Olivier"
"Faur, Mihail","Faur, Mihail"
Fauré,"Fauré, Gabriel"
"Fauré, G.","Fauré, Gabriel"
"Fauré, Gabriel","Fauré, Gabriel"
"Favre, Chrisitan","Favre, Christian"
"Favre, Christian","Favre, Christian"
"Favre, Nikolas","Favre, Nikolas"
"Favre, P.","Favre, Pierre"
"Favre-Ademi, Virginie","Favre-Ademi, Virginie"
"Feld, Jindrich","Feld, Jindrich"
"Feldman, Morton","Feldman, Morton"
"Ferrari-Trecate, L.","Ferrari Trecate, Luigi"
"Ferrero, David","Ferrero, David"
"Ferry, Dennis","Ferry, Dennis"
"Fertig, Danielle","Fertig, Danielle"
"Fesch, W. de","Fesch, Willem de"
Festival Strings Lucerne,Festival Strings Lucerne
"Fialova, Mileva","Fialova, Mileva"
Fibich,"Fibich, Zdenek"
"Field, J.","Field, John"
"Filas, Jurai","Filas, Jurai"
"Filippini, Saskia","Filippini, Saskia"
"Filz, R.","Filz, R."
"Fiocchi, Vincenzo","Fiocchi, Vincenzo"
Fiocco,"Fiocco, Joseph Hector"
"Firth, V.","Firth, Vic"
Fischer,Fischer
"Fischer, J. K. F.","Fischer, Johann Caspar Ferdinand"
"Fischer, Thierry","Fischer, Thierry"
Fitzehnagen,"Fitzenhagen, Wilhelm"
Fitzenhagen,"Fitzenhagen, Wilhelm"
"Fitzenhagen, W.","Fitzenhagen, Wilhelm"
"Fivaz, Joële","Fivaz, Joëlle"
"Fleischmann, Christine","Fleischmann, Christine"
"Fleury, Edmée","Fleury, Edmée"
"Fleury, Pamela","Fleury, Pamela"
Florent-Schmitt,"Schmitt, Florent"
"Florey, Hans","Florey, Hans"
Floridia,"Floridia, Pietro"
"Flotow, F. von","Flotow, Friedrich Freiherr von"
Fly,Fly
"Fly, L.","Fly, L."
"Foetisch, Andrée","Foetisch, Andrée"
"Fonda-Fournier, Jean","Fonda-Fournier, Jean"
"Fontaine, Jean de la","Fontaine, Jean de la"
"Fontyn, Jacqueline","Fontyn, Jacqueline"
"Forestier, François","Forestier, François"
Forian,"Florian, Jean-Pierre Clarisse de"
Fornerod,"Fornerod, Aloÿs"
"Fornerod, A.","Fornerod, Aloÿs"
"Fornerod, Aloys","Fornerod, Aloÿs"
"Fornerod, Aloÿs","Fornerod, Aloÿs"
"Fornerod, Françoise","Fornerod, Françoise"
"Fort, Paul","Fort, Paul"
"Fournier, Brigitte","Fournier, Brigitte"
"Fournier, Isabelle","Fournier, Isabelle"
"Frampton, Diane","Frampton, Diane"
"Francaix, J.","Françaix, Jean"
"France, A.","France, Anatole"
"France, Anatole","France, Anatole"
"Francillon, Roger","Francillon, Roger"
Franck,"Franck, César"
"Franck, C.","Franck, César"
"Franck, César","Franck, César"
Francmesnil,"Francmesnil, Roger de"
"Francmesnil, R. de","Francmesnil, Roger de"
Francoeur,"Francoeur, François"
"Francu, Mihai","Francu, Mihai"
"Frank, M.","Frank, Michael"
"Franke, Max","Franke, Max"
"Franklin, Brian","Franklin, Brian"
"François, Yannis","François, Yannis"
Frescobaldi,"Frescobaldi, Girolamo Alessandro"
"Frescobaldi, G.","Frescobaldi, Girolamo Alessandro"
"Frescobaldi, Girolamo","Frescobaldi, Girolamo Alessandro"
Friba,Friba
"Friderich, Michel","Friderich, Michel"
Friederich,Friederich
"Friederich, Nelly","Friederich, Nelly"
"Friedli, Thomas","Friedli, Thomas"
"Friml, Rudolf","Friml, Rudolf"
"Froberger, Johann J.","Froberger, Johann Jacob"
"Froescher, Roland","Froescher, Roland"
Frommelt,"Frommelt, Richard"
"Frommelt, R.","Frommelt, Richard"
Fromont-Delune,Fromont-Delune
"Froschammer, Félix","Froschhammer, Felix"
"Froschhammer, Felix","Froschhammer, Felix"
"Froschhammer, Félix","Froschhammer, Felix"
"Frossard, Jessica","Frossard, Jessica"
"Frugoni, Orazio","Frugoni, Orazio"
Frunza Verde,Frunza Verde
"Frusciante, Joseph","Frusciante, Joseph"
"Frésard, Lionel","Frésard, Lionel"
"Frühbeck de Burgos, Rafael","Frühbeck de Burgos, Rafael"
"Fuchs, R.","Fuchs, Robert"
"Fuentes, Jorge","Fuentes, Jorge"
"Fukushi, Norio","Fukushi, Norio"
"Fumeaux, E.","Fumeaux, Elie"
"Fumeaux, Elie","Fumeaux, Elie"
"Furioux, Anne","Furioux, Anne"
"Furtwängler, Elisabeth","Furtwängler, Elisabeth"
"Furtwängler, Wilhelm","Furtwängler, Wilhelm"
"Février, H.","Février, Henry"
GGrieg,"Grieg, Edvard"
"Gaberel, Henri","Gaberel, Henri"
"Gabioud, Rachel","Gabioud, Rachel"
"Gabrieli, Andrea","Gabrieli, Andrea"
"Gabrieli, Giovani","Gabrieli, Giovanni"
"Gabrieli, Giovanni","Gabrieli, Giovanni"
Gabrielli,"Gabrielli, Andrea"
"Gabrielli, Andrea","Gabrielli, Andrea"
"Gabrielli, Domenico","Gabrielli, Domenico"
"Gabus, P.","Gabus, P."
Gade,"Gade, Niels Wilhelm"
"Gade, N.","Gade, Niels Wilhelm"
"Gade, N. W.","Gade, Niels Wilhelm"
"Gade, N.-W.","Gade, Niels Wilhelm"
"Gade, Niels","Gade, Niels Wilhelm"
"Gade, W.-N.","Gade, Niels Wilhelm"
"Gagnebin, Philippe","Gagnebin, Philippe"
"Gagné, Hélène","Gagné, Hélène"
"Gaillard, Paul-André","Gaillard, Paul-André"
Galileo,"Galilei, Vincenzo"
"Galileo, V.","Galilei, Vincenzo"
"Galland, Bertil","Galland, Bertil"
"Galliano, R.","Galliano, Richard"
Gallois-Montbrun,"Gallois-Montbrun, Raymond"
"Galloix, Jacques-Imbert","Galloix, Jacques-Imbert"
"Gallon, Noël","Gallon, Noël"
Galuppi,"Galuppi, Baldassare"
"Galuppi, B.","Galuppi, Baldassare"
"Galuppi, Baldassare","Galuppi, Baldassare"
"Galvagno, Michele","Galvagno, Michele"
Gamboni,"Gamboni, Yvonne"
"Gamboni, Y.","Gamboni, Yvonne"
"Gamboni, Yvonne","Gamboni, Yvonne"
